Filename,GLRLM1,GLRLM2,GLRLM3,GLRLM4,GLRLM5,GLRLM6,GLRLM7,GLRLM8,GLRLM9,GLRLM10,GLRLM11,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,isRegular
dnm (87).bmp,0.0013705789734361,6073.1814894611,23852.211563028,431.70542220704,0.59115600585938,0.86035646648619,11.117930413505,0.00097604810706955,0.0072846733907714,5069.0571791899,568087.63989552,5605.6638211205,1890.9772876893,0.85568082399548,2616903145.1294,7817411.0968777,19.569166222557,0.013407256471973,-0.01271835750821,0.29186466213339,0.11398476441268,13228.849775093,163.11457516955,50925.626365361,-0.017472658698798,1890.9772876893,-0.052647076240652,0.35599305516157,0.15278563756077,0.94200670318271,0.97898834621034,0.0028341067111452,9.3469825840768e-09,2.3255759663449e-12,1.8956579820876e-06,-3.2816234496774e-22,-2.030995645923e-15,-7.0704962313662e-24,0
dnm (88).bmp,0.0012515399471977,5743.0248168573,23515.367868006,463.06863780189,0.59390258789062,0.85456789342021,10.887270373378,0.0010036231726226,0.0034265928941566,4766.694669241,563222.64463787,5723.1001704884,1991.0206328307,0.85183547070636,2764006178.6033,8088976.1858625,18.82374055613,0.013447045601683,-0.012758155324227,0.29723065659644,0.11398476441268,12896.986048495,157.59044170664,49723.655396097,-0.017778698106232,1991.0206328307,-0.056667276311839,0.34534586453537,0.15266111546947,0.94533276664274,0.97871437800157,0.0029580686593831,6.1101727542529e-11,2.0972760296055e-13,2.1710496759652e-06,-6.3669272160931e-21,-8.0992640646553e-16,-1.3258791881278e-24,0
dnm (89).bmp,0.0008024647888416,5451.3757486401,26047.570387475,561.70560918039,0.62019566127232,0.87791404714477,10.208732793786,0.00068581667001328,0.0017443896451431,4549.3638311498,536290.60230497,5475.2599658413,1924.2620353825,0.85054054346075,2650570934.76,7795867.2836273,19.211187393544,0.013426162575022,-0.012737294082102,0.2820540951978,0.11398476441268,12845.68526511,160.03639612527,49442.980572346,-0.018840213867988,1924.2620353825,-0.051157169721148,0.32505088382016,0.1518584404784,0.94339818379794,0.97911527560166,0.0028974455596037,2.6201970902506e-09,8.3663338906318e-13,2.03090722253e-06,2.1534204610349e-22,1.9048192392689e-15,6.265607576623e-23,0
dnm (90).bmp,0.0015676270787989,6301.4132797556,23610.677783103,424.11693021223,0.58742850167411,0.85980281335891,11.147265850393,0.0011435281245064,0.0078556369053167,5335.5787060082,569068.41583714,5883.4324936136,1742.2755363282,0.8710385308821,2760805749.0501,8161963.7266466,19.304565451373,0.013395217542778,-0.012706345120751,0.29080550955871,0.11398476441268,13141.384530756,160.29823296446,50976.984449858,-0.017396800779391,1742.2755363282,-0.052448754289964,0.3542980122364,0.15264928854567,0.94206326815739,0.97988147134619,0.0029231118822716,8.310390456077e-10,2.031183045713e-12,2.1144074359205e-06,-3.3390455776534e-21,2.405938707896e-15,-5.7757305472431e-22,0
dnm (91).bmp,0.0030117463108902,5638.2567098385,24385.229707002,380.91691560474,0.5918709891183,0.86931487062005,11.217016229567,0.0018938347427513,0.036705266598245,4708.2293577308,563817.69247716,5695.7357344524,2285.158751058,0.83291586992478,2787769435.523,8101615.3929926,21.018851165658,0.013574508883105,-0.012884375776291,0.29563537035638,0.11398476441268,12800.781566764,154.27022790683,48872.575335444,-0.016785249167921,2285.158751058,-0.052912870181286,0.37246174769277,0.15413888894205,0.93926739748647,0.97613257563374,0.0029696574825627,1.574740808204e-09,9.0778144758434e-13,2.1465860136687e-06,9.5187698347964e-22,-6.288288590971e-15,1.6427885800172e-21,0
dnm (92).bmp,0.000673932207268,5904.0182085089,21860.769852925,508.45643239388,0.57355608258929,0.83901875851882,11.480889920288,0.00054141113645293,0.0019931705141591,4819.0420523921,585173.20155552,5255.4490527044,2035.5266622778,0.8377608983922,2506186705.4866,7489148.7794806,18.61358245295,0.013493585776204,-0.012804645014236,0.29990954236217,0.11398476441268,13054.977414137,164.59063502513,50153.496055192,-0.01852302893876,2035.5266622778,-0.057707616203603,0.33099856538477,0.15244665858429,0.94637765905717,0.97850801745155,0.0027443497591628,8.1552593882713e-10,3.3103330908595e-13,1.8456399188017e-06,-2.1388465164085e-24,-3.507141716455e-17,-4.1596948592748e-25,0
dnm (93).bmp,0.00089306250175145,11056.675637213,18732.639367925,293.02192259268,0.49048723493304,0.83762020646176,16.098100703516,0.00075547031181931,0.0021563494309748,7798.4698376628,798312.95121649,6484.2092959126,1427.1747181208,0.90088244354852,2333827514.451,8953584.018477,17.234918544991,0.014447478417521,-0.013754631455572,0.36295263497773,0.11398476441268,21587.700890728,240.5305704463,85226.534062591,-0.01646275683751,1427.1747181207,-0.079164094343108,0.4111890902449,0.15973004396956,0.94735490318708,0.98313495331432,0.0017093806582502,5.7926053964412e-09,1.0340655970501e-12,6.7609996759825e-07,-1.5587168555824e-20,-1.9749493647726e-14,-3.1100316396186e-22,0
dnm (94).bmp,0.00075813609505943,5579.9238249103,24059.87633608,530.59267340343,0.60031563895089,0.85920457028292,10.699221986228,0.00063182899349719,0.0018455680172795,4601.9784993192,555838.4133873,5415.9581948291,1982.8718193883,0.84526736064211,2613998619.536,7711234.4269626,18.546960719772,0.013467311730339,-0.012778404584591,0.2954031177571,0.11398476441268,12883.677425585,160.87822502273,49534.418883126,-0.018370261794166,1982.8718193883,-0.056184366544676,0.33009952053466,0.15225917523306,0.94625869209812,0.97887350046971,0.0028425054189683,9.8003787195722e-11,1.4457472999746e-12,2.0346493208546e-06,-1.3876480400823e-23,3.2215869853224e-17,-5.7639202722836e-24,0
dnm (95).bmp,0.00089648722048414,5620.9147662451,24129.903575649,495.47139112061,0.59926060267857,0.86076667581,10.743089886235,0.00072852761943779,0.0024065892898466,4657.6033315223,556621.38044857,5491.6711648001,2065.5160820088,0.84171031342079,2650386427.9109,7798979.4186743,19.601769125469,0.013428494874253,-0.012739596412346,0.28594694684308,0.11398476441268,12889.466938881,159.56041986687,49497.470494083,-0.018022920316396,2065.5160820088,-0.051681378038047,0.33744575714942,0.15231698119836,0.94289146428981,0.97812619950141,0.0028674284742601,2.3045249377095e-10,1.5012361813568e-12,2.0329936041487e-06,-1.8769562211835e-24,-6.3793815957641e-17,3.5005848329614e-24,0
dnm (96).bmp,0.00057883761015118,6030.1247866822,21425.865717082,524.20106328637,0.56553431919643,0.83571709668871,11.794668299683,0.00046648157667316,0.0017680933279467,4934.8722185921,595982.72238278,5210.5084358069,1945.2698830685,0.84269730414574,2467904797.2935,7415609.8198044,18.342894761591,0.013539919298902,-0.012850938044135,0.30674997174964,0.11398476441268,13102.439905591,166.17093534803,50406.340126849,-0.018886514826322,1945.2698830684,-0.059146988580417,0.32292410482648,0.15237712869168,0.94680850983106,0.97910311497643,0.002751111239237,1.1926559304911e-09,5.4132437310243e-13,1.8489906422177e-06,-4.2594995978795e-22,-9.8075248154944e-16,-5.3279350537128e-23,0
dnm (97).bmp,0.00062307384582172,5892.3930890056,21332.723806948,534.11385283731,0.56510271344866,0.83464824691341,11.781275224829,0.00050181516666224,0.0018650494824039,4811.1286374668,595523.1429942,5267.5629959219,1975.0084589904,0.84212869520454,2523467611.0177,7522724.045702,18.454867968693,0.013549752759034,-0.012860759548061,0.30540673846219,0.11398476441268,12991.876107647,163.97117464497,49938.026186934,-0.01901752598243,1975.0084589904,-0.058809024398093,0.32019351009759,0.15232112133287,0.94659177679944,0.97888474263331,0.0027982749047915,1.1941169642668e-09,4.383340585379e-13,1.9145227728574e-06,-2.4521716573446e-22,-2.1058577036543e-16,1.0799633626951e-23,0
dnm (98).bmp,0.001163362281072,6102.2087752739,20554.997868605,435.43505703808,0.55680193219866,0.8272015469062,12.002594300559,0.00086595033602933,0.0043721731321468,5017.1074309609,602844.18303516,5607.3399527414,1945.2651337033,0.85218952889501,2684556507.372,7919114.3835464,18.368658369646,0.01346777335284,-0.012778868232337,0.31249337721584,0.11398476441268,13025.254482016,160.17027179535,50034.720404701,-0.017713779124533,1945.2651337033,-0.061602519234177,0.34619167410251,0.1528170756036,0.94682638033264,0.97890556817607,0.0028898257177928,4.6832905182181e-09,2.8742627865494e-12,1.9925183954535e-06,-1.6534348737819e-21,-3.8446782898009e-15,-2.8915998905789e-22,0
dnm (99).bmp,0.00069759997170096,6010.879761802,19622.67481621,523.88315852233,0.54775565011161,0.81548243541054,12.283115682717,0.00055233703177692,0.0021556087059997,4860.339355208,614407.8650843,5374.7995236481,2038.7038883142,0.84058677120662,2596633495.1486,7692789.0971175,17.991431288337,0.013612969217023,-0.012923930376686,0.32129934747391,0.11398476441268,12922.760492991,161.98291482492,49782.435098089,-0.018996337288363,2038.7038883142,-0.066283948173846,0.32100888409165,0.15267431473336,0.94883970429462,0.97839875747271,0.0028239125845712,3.6895921666348e-10,2.1393257511362e-12,1.988899737557e-06,1.9810243231351e-22,-2.6504290323345e-16,3.1011282795053e-23,0
dnm (100).bmp,0.0005486193540607,6167.4712130322,19776.406024092,536.20219177838,0.54677036830357,0.81818605971457,12.367337390868,0.00042475879814386,0.001957301811588,5035.4486796683,615973.11753588,5217.8581561482,1937.337920729,0.84342364204224,2487056807.123,7444700.1853654,17.538522628714,0.013761250226405,-0.013071917830711,0.32869822470883,0.11398476441268,13045.062637361,165.48804037744,50201.539756888,-0.019599537810784,1937.337920729,-0.066979505620355,0.31468734933771,0.15317671483587,0.94974546348569,0.97934592448598,0.002735390559482,3.1956578008149e-09,3.3131691147068e-13,1.8153088325338e-06,4.7092600229432e-23,1.8867577197243e-16,-4.9096702659039e-24,0
dnm (101).bmp,0.0004609674958757,6634.1794715231,22138.889398815,492.0226758222,0.57861328125,0.84091669685222,11.284486186953,0.00038118430680411,0.0012404279635389,5448.748096916,580097.3264912,4940.2672027015,1738.3321786472,0.85039114726201,2202530322.0113,6905178.8439027,17.003641702457,0.013505960971867,-0.012817028980453,0.31078677359535,0.11398476441268,13723.318361269,177.67161457517,53073.027383275,-0.01823102683355,1738.3321786472,-0.062342943159897,0.33527783679548,0.15264700003135,0.95032304882923,0.98086666559737,0.0024894261653016,3.8238775751116e-09,1.2966907736142e-12,1.5443546213444e-06,1.1876977861361e-22,3.318366376245e-16,3.2853839543438e-23,0
dnm (102).bmp,0.0031731030875866,5361.3374007871,25989.61366291,424.12906807604,0.61229160853795,0.88114027453259,10.522843286511,0.0021379575240193,0.021569597781314,4511.5945039023,543500.30224598,5834.6128217799,2400.6045226078,0.82937998441546,2911964757.1902,8358261.1685852,22.529201542368,0.013422426517527,-0.0127333939453,0.27541911296354,0.11398476441268,12665.495726373,149.99470202828,48242.58364265,-0.01706118599452,2400.6045226078,-0.046615910448193,0.35674569191008,0.15289471861646,0.93451341270807,0.97491265728642,0.0030756061120688,6.9853510701343e-09,8.6607503131006e-14,2.2330047384019e-06,-2.4315203447628e-22,-6.1178836823597e-16,-1.0260346863746e-23,0
dnm (103).bmp,0.0013978373370475,5710.2050736742,19865.82034211,492.39958190898,0.55148315429688,0.81655873452735,12.218626074144,0.0009036134617086,0.011386705064805,4617.2230296078,610939.46766586,5481.0913007313,2069.4739803756,0.84119770168789,2687717829.6825,7844451.1115573,17.920786440536,0.013556342140424,-0.01286735844037,0.31829648384401,0.11398476441268,12721.290490981,157.51444141405,48810.427948479,-0.018398501427492,2069.4739803756,-0.064966863124533,0.33391387868829,0.15288049612382,0.94917827696978,0.97847102086072,0.0029136491446553,2.3757361575464e-09,1.3546226495248e-12,2.0531739502075e-06,-1.5795358596146e-23,-2.4796277039004e-16,1.732011967583e-23,0
dnm (104).bmp,0.00061823530473974,6024.6104976215,19885.583067149,517.04122123514,0.55345371791295,0.8167295671406,12.041145226445,0.00049733200955044,0.001782537698791,4834.6999384706,607503.88577055,5133.2005706069,2027.3489503328,0.83509275843869,2447347468.8954,7356834.7686451,17.571026259966,0.013595894262059,-0.012906880301542,0.32391134484237,0.11398476441268,13092.473360466,166.48576757892,50283.920652932,-0.018861883834416,2027.3489503328,-0.068035822966576,0.32519704061439,0.15276548298808,0.95024345427408,0.97872939865771,0.0027124737216287,7.6675450046148e-10,1.1272931862583e-12,1.8064167374219e-06,-7.6112536513658e-23,-4.1578655591591e-18,-1.7006288858391e-23,0
dnm (105).bmp,0.00099387512671274,6010.6698423357,24174.764391504,447.86335760987,0.59884643554688,0.86219033162971,10.763722384715,0.00079544960061286,0.0028358257919045,5014.0342732741,558342.34803693,5604.9267450286,2058.7200643698,0.84486336472399,2661996379.2212,7908280.3858579,20.045173829901,0.01338375854903,-0.01269490145331,0.28253091733306,0.11398476441268,13162.145364417,162.23124026876,50802.746201605,-0.017469260814857,2058.7200643698,-0.050795680577535,0.34953687739979,0.15245611046698,0.94132580614002,0.97784602716958,0.00281153132421,1.5411973498397e-10,1.0114765676413e-11,1.9882663304734e-06,-1.9478718850945e-22,1.6923603381334e-16,-9.3926141338888e-22,0
dnm (106).bmp,2.4168511811868e-05,43459.648108887,3557.9296033473,1121.5278156169,0.22060721261161,0.54382786027385,60.096758285257,1.3373276725547e-05,0.0012727527258836,23894.462233427,3022573.6209144,303.44401318109,230.85607699301,0.72443146674881,4683976855.2061,15069688.459046,4.6895513965955,0.056767400721145,-0.054557899347188,0.70574293338583,0.11398476441268,45142.639950932,422.94714567855,180387.40272544,-0.069131521307798,230.85607699301,-0.31596667535961,0.27778187345631,0.26421424225356,0.9844862463978,0.99673816453552,0.00081913342570815,5.8574670010054e-15,5.3082588405873e-17,1.678744785462e-07,-7.2728877941287e-27,4.2364634863934e-21,4.9425134105977e-29,0
dnm (107).bmp,0.00095250146534784,6059.46610066,23533.115927605,451.58162720906,0.59208461216518,0.85588343470045,10.969537758321,0.00074682877218401,0.0030411708833087,5015.8395158031,566830.05293296,5469.8764236018,2135.5599548575,0.83670154210454,2594712186.8468,7762649.5230694,19.8558157518,0.013378459963521,-0.012689618417462,0.28815161948989,0.11398476441268,13199.021332542,164.02275933415,50923.83008832,-0.017495943626048,2135.5599548575,-0.053105267896153,0.35092100922868,0.15246693362028,0.94255379640153,0.97736448744861,0.002764959713019,3.4289854247635e-10,1.2791271277844e-11,1.9374607599176e-06,-5.8519812980077e-22,5.4903258331637e-16,-2.3375744924632e-22,0
dnm (108).bmp,2.6445022257118e-05,39721.341957093,3524.6843107062,550.77497219143,0.24734061104911,0.50585980495753,41.527544362926,1.3358660227403e-05,0.00090290726086624,20692.729890291,2097175.2256093,449.77900722651,271.21894103264,0.7683440243954,3982690642.0734,13625310.742653,5.3173871699217,0.026759566489918,-0.025919745820043,0.65360431861822,0.11398476441268,41629.185714745,405.22004869536,166300.94060255,-0.033707643351764,271.21894103263,-0.27951078319932,0.3376188994044,0.20626132614368,0.982515349951,0.99616447623654,0.00086384470464382,7.9783345969605e-14,7.6440570879527e-17,1.8675736242445e-07,-1.5159800074939e-25,1.1379324194163e-19,3.5612628205704e-27,0
dnm (109).bmp,0.00086035681456297,6194.5237106236,23351.330182528,473.6458810987,0.59165300641741,0.85367039442147,10.965167552751,0.00069087848098468,0.0025966579538965,5100.2856281897,568101.85341056,5580.0913678276,2042.6485365268,0.84531428934813,2626421968.1341,7889198.5801475,19.211730775259,0.013417727140409,-0.012728860319639,0.29560642161942,0.11398476441268,13422.746978742,165.94185815647,51905.215416326,-0.017813331662406,2042.6485365267,-0.055981261229071,0.34562563244253,0.15251063660891,0.94432658259624,0.97811420635377,0.0027429348406847,1.6502426466873e-09,2.1761022246121e-11,1.9276355443383e-06,-3.5367808089803e-21,2.3000799820889e-15,8.4995867767464e-23,0
dnm (110).bmp,0.0011096007979174,5691.2968561564,24805.637690981,467.14085074596,0.60450526646205,0.86796012199441,10.649558173531,0.00087926035226765,0.0035630264053997,4775.4937095348,551931.31935909,5721.2040318791,2018.5524154362,0.85004447135713,2775546832.3884,8095102.8633604,20.13094976854,0.013418773502944,-0.012729863416416,0.28392821764198,0.11398476441268,12919.130828276,157.30075655454,49652.453005364,-0.017667622563506,2018.5524154362,-0.05001252742109,0.34455393473659,0.15248821155557,0.94067839750279,0.97822240888744,0.0029598875126795,1.6390121442105e-09,1.0564485590477e-11,2.141233866092e-06,-3.0376223397233e-22,-5.7314977352136e-16,-1.0607551989066e-22,0
dnm (111).bmp,0.00086984187340847,6088.1360502281,23529.798161473,457.47165316108,0.59299142020089,0.85540909334783,10.927919278354,0.00070877417692058,0.0023201384384047,5022.8391524222,565734.64369221,5470.0927925587,2109.4017106075,0.83838692379207,2582974160.1855,7748727.0174411,19.647925222316,0.013393900649256,-0.012705049851806,0.29083718573386,0.11398476441268,13248.490536191,164.81897551647,51160.395149831,-0.017623427927181,2109.4017106074,-0.05414174322143,0.3479923471083,0.15245951972738,0.94314764884273,0.97759457108435,0.0027599572202097,2.3892816858279e-10,1.4981090704495e-11,1.9012346992054e-06,-4.2968248085735e-22,-1.5676949479747e-16,-4.7138299704346e-22,0
dnm (112).bmp,0.00098566862739962,5798.7527180676,24845.148433453,441.47953089303,0.60654122488839,0.86793946388897,10.550318796566,0.00080472866150455,0.0025965045913844,4851.3456485005,549353.83830635,5505.9341094577,2093.8070106691,0.84023743732447,2639834698.0768,7805266.5763494,19.992617323427,0.013351402988422,-0.012662574115077,0.28050963406937,0.11398476441268,13060.393418955,161.35566945672,50158.773830094,-0.017308861873744,2093.8070106691,-0.0505797523681,0.35304161406895,0.1524051794111,0.94168131608795,0.97777298089607,0.0028093920487691,8.5607312370515e-10,7.0528841876239e-13,1.9320209570047e-06,-1.6536738427254e-22,1.1227257723754e-15,-5.0593380431403e-23,0
dnm (113).bmp,0.0031249863795566,4878.0559875903,21530.16063903,567.38839814361,0.5645272391183,0.83910221314839,11.87202782681,0.0020926135846593,0.019975643500604,4013.6160489498,590898.19671272,6391.0097692654,2084.3294983124,0.85979656350798,3467774843.918,9421251.739737,18.725832575734,0.013835264938283,-0.013145745671654,0.3324408515805,0.11398476441268,11971.008009093,134.5058988265,45745.442309507,-0.019502783786279,2084.3294983124,-0.066465874398911,0.31738797790144,0.15365003681915,0.94643492821192,0.97795179456429,0.003692744901647,1.2446704172241e-09,2.4822927779316e-12,3.4086120508736e-06,-1.0345876589065e-21,2.4408321399901e-15,-2.1308270445397e-21,0
dnm (114).bmp,0.0010460047985514,5844.0298867588,23449.922551387,451.66479046547,0.58982631138393,0.85597810195166,11.037966509699,0.00084801814491377,0.0028317768538828,4809.253291202,568792.2289639,5561.870369911,2206.077891679,0.83452146975668,2665527496.5432,7905159.6695993,20.311880205231,0.013412815324125,-0.012723936160549,0.28906728051154,0.11398476441268,13058.226843559,160.63613279413,50262.882788804,-0.01763409172263,2206.0778916789,-0.053043345710166,0.34723449657739,0.15253679045604,0.94141663434392,0.97664865779883,0.0028444854735839,1.2730109266976e-09,1.1318386339964e-11,2.0775916122057e-06,-3.028938847309e-23,1.9974568977546e-17,5.6506788267433e-23,0
dnm (115).bmp,0.0010196333459576,6228.968152811,26352.37740608,404.25511449937,0.61515154157366,0.88443810268122,10.428386316643,0.00082517145164406,0.0031441876744888,5293.6076557875,542313.91305512,5565.0572417471,2074.1207927103,0.84292039280091,2542132187.113,7692901.1268162,21.96824874343,0.013329444389523,-0.012640600558546,0.26029831491438,0.11398476441268,13431.841951431,165.17964512994,51624.250127694,-0.016913612538625,2074.1207927103,-0.042781756983568,0.36006291432888,0.15249096895373,0.93438498005403,0.97716479627953,0.0027355268867569,5.0462689452889e-09,4.6480302877641e-12,1.7894141033933e-06,-1.5016050928408e-23,3.286258308056e-16,2.3250789602271e-24,0
dnm (116).bmp,0.0013532936513543,5658.7673231305,23323.032191385,421.06530124355,0.5876944405692,0.85538381191911,11.097954497999,0.0010286712756811,0.0050149603694711,4697.6654982411,567812.88050831,5650.8886540417,2245.1537404516,0.83427234758564,2768133772.7154,8058079.2167759,20.923889986102,0.013388268472561,-0.012699394433943,0.2841497280321,0.11398476441268,12785.141698469,155.28118436315,48966.262968586,-0.017291021106145,2245.1537404516,-0.050473646468242,0.35395199695667,0.15262632387534,0.9393677209671,0.97635554661682,0.0029578196576728,1.4389027882531e-09,2.8592377230971e-13,2.1306357780268e-06,-2.56197974828e-22,1.5801197890524e-16,-2.0236379884126e-23,0
dnm (117).bmp,0.00095913445326745,6262.6468630238,26759.43417769,393.0898472106,0.61962018694196,0.88762254603422,10.30323814401,0.00078988352003623,0.0026983203182565,5315.8742606523,538234.33036804,5461.6798970373,2038.0104078498,0.84276341295016,2464206169.0166,7526343.5322129,21.658348746565,0.013295094324884,-0.012606278862673,0.25866942935618,0.11398476441268,13528.466685377,167.76680564699,52036.020310547,-0.016681668265035,2038.0104078498,-0.042784281327274,0.3667710653557,0.15248401824596,0.93525135140905,0.97751868800439,0.0026794505173079,1.3562839619401e-09,3.091587083316e-12,1.7539433393759e-06,-3.725912256911e-23,1.58145752744e-16,1.8466184514229e-23,0
dnm (118).bmp,0.0020157349291596,6175.638015118,28459.572419911,373.45640327128,0.63801792689732,0.9007092607879,9.8878743090429,0.0015569183709787,0.0083471301306894,5296.3198314552,521755.53605093,5688.5232874697,2013.4170768154,0.84963885884113,2629587999.4209,7898773.5044344,22.185429010314,0.013237310871636,-0.012548525606489,0.25257889750789,0.11398476441268,13521.034574519,165.1502972925,52047.493427537,-0.016273745971357,2013.4170768154,-0.040826414909028,0.37916782687907,0.15248132383894,0.93312474975725,0.97761150305283,0.0027589403062719,8.2851545954709e-09,2.8769467058568e-12,1.8920067165376e-06,-2.5697693776938e-22,8.4507434552203e-16,1.8013107469928e-21,0
dnm (119).bmp,0.0018111808569794,6329.9591030732,24043.410801917,413.91689225884,0.59251621791295,0.86408548986649,11.037762690095,0.0012639508510898,0.0090344312149685,5272.8963023579,567454.83120569,6155.9778251368,2080.9274062928,0.85547236214558,2953383737.1897,8687586.4066374,20.132376145543,0.013452005136248,-0.012763053475642,0.29594286883027,0.11398476441268,13489.178248735,159.86486514729,52266.273867503,-0.017080150813698,2080.9274062928,-0.053753738200419,0.3641910598087,0.15324210866075,0.94118084011788,0.97769480890388,0.0029048103267648,2.3908666297264e-09,2.6300310370099e-11,2.1236194605672e-06,-8.0990375303118e-20,1.3394918212223e-14,-8.1584756601987e-21,0
dnm (120).bmp,0.002070403988237,6226.9471610565,28442.166696734,373.73459423078,0.63705444335938,0.90104295093365,9.9023591057365,0.0016001272812917,0.0080717759222084,5330.7919505847,522816.04854163,5730.817382462,2035.9529191093,0.84916203844839,2649478441.7011,7964525.7800695,22.282030784664,0.013240216336215,-0.012551430517601,0.25340935038662,0.11398476441268,13579.136269203,165.39093701997,52318.765972103,-0.016273451493536,2035.9529191093,-0.040868419576963,0.37884954257602,0.15248772580505,0.9329296897109,0.97743057819447,0.0027544975353851,1.0573321957304e-08,3.4134873436493e-12,1.8887712591236e-06,-9.0751102598409e-21,7.4570933236517e-15,3.2820136120215e-21,0
dnm (121).bmp,0.0019797408377277,6129.4192105609,24391.493061174,355.24410967018,0.5951407296317,0.86751403104451,10.966043296032,0.0012712299687659,0.014621219141688,5150.6557001957,560602.68134376,5643.0409982794,2131.1905232139,0.84116123380348,2619507005.0029,7823945.3854086,20.43130401162,0.013403287992599,-0.012714333827806,0.28723702609497,0.11398476441268,13213.54462623,161.2244636718,50701.946120942,-0.016324545004509,2131.1905232139,-0.050739512122193,0.38026005025828,0.15341334971447,0.94031676684209,0.97743620120503,0.0028048286734803,9.6218903302217e-09,5.0470556923249e-12,1.8477398704596e-06,-3.7888705568489e-21,-6.8586081122819e-15,-1.9250230733375e-21,0
dnm (122).bmp,0.0022784345943005,5096.4078396979,27331.414228781,500.27230226588,0.62561907087054,0.89272838610391,10.198534172169,0.0015464717519811,0.015324169970779,4273.5322642093,530279.06037777,5780.192443535,2152.1627741727,0.84305221862166,2908394687.926,8309099.1929255,20.981556370628,0.013392070374732,-0.01270316958866,0.27481144209195,0.11398476441268,12538.363250901,150.65919516808,47976.490514669,-0.017804082254672,2152.1627741726,-0.047175063393733,0.34849307735347,0.15247959928313,0.93840852946939,0.97716294268841,0.0031574522966128,2.9118600338586e-11,1.2689438053162e-12,2.4770560438826e-06,-1.9512595039969e-20,-1.2248049120437e-15,-4.7373193723982e-21,0
dnm (123).bmp,0.0018615545950435,5232.8930972962,24069.834435143,475.89505651724,0.59539358956473,0.86260963820365,10.886038011875,0.0013536169995707,0.0083776581457598,4350.4397101961,558641.91810321,5900.0468405559,2040.0427704108,0.8526007507227,2977417503.3085,8461167.0731096,19.04703386731,0.013490901813989,-0.012801924236034,0.29976836054978,0.11398476441268,12476.990228393,148.89773974106,47816.051740203,-0.01780186924388,2040.0427704108,-0.056266106746484,0.34615706591351,0.15293019929484,0.94482541511504,0.97834624991695,0.0031671573408361,4.833692803059e-09,1.2915342205062e-12,2.4252202655096e-06,2.5191246900763e-22,-1.7802289346758e-15,-8.2787111557515e-23,0
dnm (124).bmp,0.0020385815441221,5543.7673214356,27905.336293253,438.35813258523,0.62933349609375,0.89830326849519,10.139336577499,0.0013497216680943,0.014374607096892,4701.565224153,527534.23514538,5577.6796105942,2134.0301367859,0.83941948019002,2679242197.7133,7878365.415639,21.561480506181,0.013373347992525,-0.012684406078243,0.27037965159848,0.11398476441268,12932.683026671,158.48688046647,49568.286622568,-0.017183962518422,2134.0301367859,-0.045180975632858,0.36489618593998,0.15285657622965,0.93616103478684,0.97711901621188,0.0029322767969256,1.8990002934816e-10,1.583867186384e-12,2.1541195814743e-06,-6.9468471181694e-21,5.22763223511e-16,-3.1291453390084e-21,0
dnm (125).bmp,0.0011263575012424,5666.8953420598,23834.100143231,461.34622485218,0.59253365652902,0.86034935865534,10.95837691099,0.00091761930451425,0.0030908543439971,4697.1085040846,563808.10546654,5538.3692496313,2208.4533788938,0.83378164859265,2704750283.5491,7927104.1157112,20.717880393325,0.01340742632503,-0.012718549024818,0.28533591676695,0.11398476441268,12832.139222501,157.89126095907,49296.956253644,-0.01781724696323,2208.4533788938,-0.051445615312982,0.34278730783866,0.15237612770598,0.93995487897297,0.97649826712412,0.0029102288046474,1.6570174722235e-10,2.7006473337373e-12,2.0957555775148e-06,-7.1083773221549e-22,-1.5363362302566e-16,-1.2770165556664e-22,0
dnm (126).bmp,0.001032363139577,6727.9204160402,25866.16738319,411.51922797889,0.6118643624442,0.87982920139615,10.52764443454,0.00082688552242294,0.003363743051136,5615.8153760107,551273.93060613,5916.044592978,1980.6033731465,0.85666413107448,2675806935.3822,8189242.702018,20.177006593728,0.013363598285073,-0.012674749102507,0.28162851126195,0.11398476441268,14080.140371992,170.59363407421,54751.9577741,-0.016880880339266,1980.6033731465,-0.049718927314213,0.3663197994065,0.15282726047221,0.94030800219784,0.97837507620095,0.0026680026923164,1.0799478646229e-08,1.9197262443599e-11,1.8244443554849e-06,-1.8908053551625e-21,2.9097765099956e-15,-4.7873818070393e-21,0
dnm (127).bmp,0.0018686405645565,6457.9680084359,24403.605963036,376.67585435085,0.59419468470982,0.86830136089553,11.015363355016,0.0013186193163566,0.0090689115622025,5376.0183926455,566746.65120282,6082.7310893515,2094.0774057703,0.85316577333403,2853098225.7231,8514543.4575438,21.37952600395,0.013378422018206,-0.012689522143602,0.27720543243377,0.11398476441268,13764.718214895,163.55982423691,53181.918027523,-0.016611916749347,2094.0774057703,-0.046975088948557,0.37160961298146,0.15305117508006,0.93663227384691,0.97735374835209,0.0028054782627105,8.1782824484742e-09,2.7197212798721e-11,1.9841041646557e-06,-8.5554841634831e-21,5.3296781255256e-15,1.2436395796515e-20,0
